Iteration,     Velocity residue      Pressure residue
   6526        0.0015831             759929960.1088476
   6527        0.0015830             120233674.9166971
   6528        0.0015828             840971441.9753507
   6529        0.0015826             525108947.0284477
   6530        0.0015824             870199517.4026142
   6531        0.0015821             2583695441.3259296
   6532        0.0015819             1191376211.8817468
   6533        0.0015816             188653942.3941545
   6534        0.0015813             1568684092.6700559
   6535        0.0015809             1639429320.6928639
   6536        0.0015806             3663141406.8100882
   6537        0.0015802             2200076951.3430977
   6538        0.0015798             408528780.5401586
   6539        0.0015793             1503253062.1794777
   6540        0.0015789             870531656.6233784
   6541        0.0015784             3164271303.2220249
   6542        0.0015779             1067821163.7574064
   6543        0.0015774             3010491768.0081277
   6544        0.0015769             444399600.3827090
   6545        0.0015763             3825224372.5430942
   6546        0.0015757             1542445252.2296720
   6547        0.0015751             2026037047.6625750
   6548        0.0015745             2223990831.2381310
   6549        0.0015738             485252480.5367249
   6550        0.0015732             722730591.3832399
   6551        0.0015725             2044636732.0253787
   6552        0.0015718             2460804667.6431174
   6553        0.0015711             286634420.5196397
   6554        0.0015703             989104642.4362538
   6555        0.0015696             22253192.7912119
   6556        0.0015688             2809548751.4456921
   6557        0.0015680             519794751.4962180
   6558        0.0015672             3923869127.1101084
   6559        0.0015664             22253194.7912119
   6560        0.0015656             929984217.1401983
   6561        0.0015647             1441143401.8965433
   6562        0.0015638             2215023124.2774935
   6563        0.0015630             290287929.9480476
   6564        0.0015621             161750827.5122416
   6565        0.0015612             790818723.6399329
   6566        0.0015602             2170848873.9158340
   6567        0.0015593             129533515.0980990
   6568        0.0015583             912048809.2189230
   6569        0.0015574             2489700605.8496165
   6570        0.0015564             530091005.3399130
   6571        0.0015554             4524041085.0313005
   6572        0.0015544             1064831930.7705271
   6573        0.0015534             1254482283.8269746
   6574        0.0015524             36535093.2840792
   6575        0.0015514             2260193788.3014460
   6576        0.0015503             2178155892.7726502
   6577        0.0015493             1214293678.1144874
   6578        0.0015482             2484054275.0966225
   6579        0.0015472             753619354.9143250
   6580        0.0015461             2967479997.9191437
   6581        0.0015450             4111028451.0108232
   6582        0.0015439             2875477989.7674170
   6583        0.0015428             5325654265.3460751
   6584        0.0015417             1896835666.7852402
   6585        0.0015406             215058849.4449208
   6586        0.0015395             608807526.6610656
   6587        0.0015384             3055496361.4216981
   6588        0.0015373             745315922.3952160
   6589        0.0015362             135844124.2926218
   6590        0.0015351             590539979.5190259
   6591        0.0015339             1784075080.3357410
   6592        0.0015328             2339242446.8433633
   6593        0.0015317             84030717.8533822
   6594        0.0015305             513152005.0809309
   6595        0.0015294             3293140544.8785954
   6596        0.0015282             2246244023.0293436
   6597        0.0015271             661617342.7625983
   6598        0.0015259             142320800.0975268
   6599        0.0015248             2193766344.1485744
   6600        0.0015237             1028795040.3175943
   6601        0.0015225             2422941024.4759812
   6602        0.0015214             904077513.9205785
   6603        0.0015202             171050669.6936436
   6604        0.0015191             428124876.5652556
   6605        0.0015179             734189327.4996102
   6606        0.0015168             888799201.7654181
   6607        0.0015156             342433475.6080516
   6608        0.0015145             50816995.7769466
   6609        0.0015134             628403622.6861625
   6610        0.0015122             1320245453.5383172
   6611        0.0015111             990433193.3193111
   6612        0.0015100             1356780545.8223965
   6613        0.0015088             1347978909.4721410
   6614        0.0015077             2385409520.5296087
   6615        0.0015066             442738916.2788872
   6616        0.0015055             731034021.9023488
   6617        0.0015044             414175115.2931526
   6618        0.0015032             81373620.0872674
   6619        0.0015021             2034340476.1816840
   6620        0.0015010             4347842289.4158087
   6621        0.0014999             2126508554.9437928
   6622        0.0014988             3009163221.1250706
   6623        0.0014978             1322570412.0836678
   6624        0.0014967             613789582.9725308
   6625        0.0014956             647003307.0489665
   6626        0.0014945             1197686819.0762696
   6627        0.0014935             2612923514.7531929
   6628        0.0014924             1367408938.8868558
   6629        0.0014913             985783272.2286102
   6630        0.0014903             330144396.4397704
   6631        0.0014892             4662542304.0900373
   6632        0.0014882             4290548616.8339577
   6633        0.0014872             888799203.7654181
   6634        0.0014861             1848343632.5536442
   6635        0.0014851             811411229.3273231
   6636        0.0014841             2398362872.1394191
   6637        0.0014831             1089742220.3278539
   6638        0.0014821             174372041.9012872
   6639        0.0014811             991761742.2023686
   6640        0.0014801             1341170098.4464719
   6641        0.0014791             1634115127.1606343
   6642        0.0014781             80045069.2042099
   6643        0.0014771             2078182591.3225787
   6644        0.0014761             376643607.3467803
   6645        0.0014752             4649922.0907010
   6646        0.0014742             2585688264.6505156
   6647        0.0014733             1731431330.8445907
   6648        0.0014723             184336156.5242179
   6649        0.0014714             352729729.4517466
   6650        0.0014704             561976176.5332912
   6651        0.0014695             1891189334.0322461
   6652        0.0014686             1720138667.3386025
   6653        0.0014676             1052210716.3814814
   6654        0.0014667             944598254.8538300
   6655        0.0014658             713098613.9810735
   6656        0.0014649             2412312635.4115214
   6657        0.0014640             2506307468.8878341
   6658        0.0014631             1132920061.0272202
   6659        0.0014622             2756738931.3441591
   6660        0.0014613             3279190779.6064925
   6661        0.0014604             794472231.0683409
   6662        0.0014595             3259594683.5813951
   6663        0.0014586             4020188921.1317711
   6664        0.0014577             2085821745.4001589
   6665        0.0014569             722066318.9417112
   6666        0.0014560             39192191.0501941
   6667        0.0014551             639032011.7506219
   6668        0.0014543             815729015.1972597
   6669        0.0014534             1730434919.1822977
   6670        0.0014525             2386073792.9711380
   6671        0.0014517             557990531.8841190
   6672        0.0014508             44506388.5824238
   6673        0.0014500             30556625.3103208
   6674        0.0014491             2311675057.5199218
   6675        0.0014483             1849340044.2159371
   6676        0.0014474             2892915193.8575454
   6677        0.0014466             718744946.7340676
   6678        0.0014457             2074529079.8941708
   6679        0.0014449             526769631.1322694
   6680        0.0014440             688188322.4237468
   6681        0.0014432             1074796047.3934577
   6682        0.0014423             2885608173.0007296
   6683        0.0014415             1149194782.8446736
   6684        0.0014407             1150523333.7277310
   6685        0.0014398             1861961258.6049829
   6686        0.0014390             1068153302.9781708
   6687        0.0014381             601832643.0250140
   6688        0.0014373             3777064475.5322623
   6689        0.0014364             1778262680.9723649
   6690        0.0014356             5114248926.3295622
   6691        0.0014347             85691401.9572040
   6692        0.0014339             625746524.9200478
   6693        0.0014330             1695228373.7812757
   6694        0.0014322             2190112834.7201672
   6695        0.0014313             541383670.8459011
   6696        0.0014304             844292814.1829942
   6697        0.0014296             421814271.3707328
   6698        0.0014287             4501787891.2400885
   6699        0.0014278             3766436082.4678035
   6700        0.0014270             80377206.4249743
   6701        0.0014261             1423540129.1960320
   6702        0.0014252             57791877.4129980
   6703        0.0014243             2049950925.5576086
   6704        0.0014234             1649393439.3157947
   6705        0.0014225             600504096.1419567
   6706        0.0014216             2785967008.7714224
   6707        0.0014207             3390456748.5625515
   6708        0.0014198             4035467233.2869315
   6709        0.0014189             114919479.3844674
   6710        0.0014180             1561709213.0340044
   6711        0.0014171             1877903847.2016718
   6712        0.0014162             15942587.5966891
   6713        0.0014152             2212033889.2906141
   6714        0.0014143             2631855336.3367610
   6715        0.0014133             1958281052.6266463
   6716        0.0014124             3335321969.9156685
   6717        0.0014114             36535095.2840792
   6718        0.0014105             2813202260.8741002
   6719        0.0014095             2069214884.3619413
   6720        0.0014085             2829144847.4707894
   6721        0.0014076             786500939.7699963
   6722        0.0014066             476284775.5760873
   6723        0.0014056             9299843.1814020
   6724        0.0014046             468977754.7192715
   6725        0.0014036             483591792.4329031
   6726        0.0014026             2416630419.2814579
   6727        0.0014015             600504094.1419567
   6728        0.0014005             408528780.5401586
   6729        0.0013995             2406002026.2169986
   6730        0.0013984             100969716.1123644
   6731        0.0013974             497541555.7050061
   6732        0.0013963             401221763.6833427
   6733        0.0013953             814400464.3142022
   6734        0.0013942             347415533.9195169
   6735        0.0013931             1887867963.8246024
   6736        0.0013920             2788624104.5375381
   6737        0.0013909             2376773952.7897353
   6738        0.0013898             1535802507.8143847
   6739        0.0013887             1268764184.3198419
   6740        0.0013876             878170810.7009586
   6741        0.0013865             1728442097.8577116
   6742        0.0013853             544705041.0535448
   6743        0.0013842             278995264.4420595
   6744        0.0013830             519462612.2754536
   6745        0.0013819             540719394.4043725
   6746        0.0013807             786500939.7699963
   6747        0.0013795             1313934844.3437946
   6748        0.0013784             1049553618.6153667
   6749        0.0013772             1566359134.1247056
   6750        0.0013760             3968375512.6925316
   6751        0.0013748             1816126322.1395016
   6752        0.0013735             1538459605.5804994
   6753        0.0013723             572604569.5977507
   6754        0.0013711             2840437512.9767771
   6755        0.0013698             276338168.6759446
   6756        0.0013686             875513712.9348439
   6757        0.0013673             66427443.1528713
   6758        0.0013661             3911247910.7210627
   6759        0.0013648             4636635602.8704176
   6760        0.0013635             600504094.1419567
   6761        0.0013622             1244850302.4248083
   6762        0.0013609             1879896670.5262580
   6763        0.0013596             1258135791.2553828
   6764        0.0013583             237810251.0672793
   6765        0.0013570             584561507.5452676
   6766        0.0013557             2372788304.1405630
   6767        0.0013544             1263449988.7876124
   6768        0.0013530             636374915.9845071
   6769        0.0013517             1133252196.2479844
   6770        0.0013503             656303147.2303685
   6771        0.0013489             613789582.9725308
   6772        0.0013476             3482126623.4935136
   6773        0.0013462             3365214319.7844601
   6774        0.0013448             1424204401.6375608
   6775        0.0013434             2124349663.0088246
   6776        0.0013420             1474689261.1937432
   6777        0.0013406             4016203274.4825993
   6778        0.0013392             2658426313.9979095
   6779        0.0013378             1034939580.9017349
   6780        0.0013364             89012774.1648476
   6781        0.0013349             753287215.6935606
   6782        0.0013335             2487043510.0835018
   6783        0.0013321             1719142253.6763096
   6784        0.0013306             2853723001.8073516
   6785        0.0013291             1627472380.7453470
   6786        0.0013277             648331855.9320240
   6787        0.0013262             726716238.0324122
   6788        0.0013247             596518449.4927845
   6789        0.0013233             2622555494.1553597
   6790        0.0013218             3618967156.4484286
   6791        0.0013203             62441796.5036990
   6792        0.0013188             2760724579.9933314
   6793        0.0013173             2166863227.2666621
   6794        0.0013158             108941007.4107089
   6795        0.0013143             236481702.1842219
   6796        0.0013128             203267980.1077862
   6797        0.0013112             888799201.7654181
   6798        0.0013097             1688585631.3659885
   6799        0.0013082             1133252196.2479844
   6800        0.0013067             603161191.9080715
   6801        0.0013051             1587615914.2536244
   6802        0.0013036             1022982640.9542181
   6803        0.0013020             2212033889.2906141
   6804        0.0013005             1565030583.2416480
   6805        0.0012989             538062296.6382576
   6806        0.0012974             571276020.7146933
   6807        0.0012958             2971963852.3994627
   6808        0.0012942             174039902.6805228
   6809        0.0012927             1104024120.8207211
   6810        0.0012911             550019236.5857744
   6811        0.0012895             1583630269.6044519
   6812        0.0012880             1278064024.5012438
   6813        0.0012864             4218142702.7073278
   6814        0.0012848             569947471.8316360
   6815        0.0012832             3917890655.1363502
   6816        0.0012816             2591998869.8450384
   6817        0.0012800             2816523631.0817437
   6818        0.0012785             872856617.1687289
   6819        0.0012769             3908590812.9549479
   6820        0.0012753             557990531.8841190
   6821        0.0012737             4425396330.4642868
   6822        0.0012721             2727510855.9168959
   6823        0.0012705             3936490339.4991531
   6824        0.0012689             2160220484.8513751
   6825        0.0012673             341437061.9457585
   6826        0.0012657             858242577.4550973
   6827        0.0012641             552676336.3518893
   6828        0.0012625             1068153300.9781708
   6829        0.0012609             953898099.0352321
   6830        0.0012593             1829411812.9700758
   6831        0.0012577             1437489892.4681351
   6832        0.0012561             1037596678.6678498
   6833        0.0012545             1507902983.2701786
   6834        0.0012529             3011820316.8911853
   6835        0.0012513             2342231679.8302422
   6836        0.0012497             2164206131.5005469
   6837        0.0012481             1680614336.0676441
   6838        0.0012465             499534379.0295923
   6839        0.0012449             1073467496.5104003
   6840        0.0012433             543376492.1704873
   6841        0.0012417             3005177572.4758978
   6842        0.0012401             151454573.6685466
   6843        0.0012385             2932107385.9077392
   6844        0.0012370             2214690989.0567298
   6845        0.0012354             1934367172.7316124
   6846        0.0012338             1294006611.0979331
   6847        0.0012322             1263449986.7876122
   6848        0.0012306             2453829786.0070658
   6849        0.0012291             1596915758.4350262
   6850        0.0012275             544705043.0535448
   6851        0.0012259             434435483.7597784
   6852        0.0012244             3713294127.1455059
   6853        0.0012228             324165926.4660120
   6854        0.0012212             1258135793.2553828
   6855        0.0012197             953898099.0352321
   6856        0.0012181             983126174.4624954
   6857        0.0012166             1313934844.3437946
   6858        0.0012151             2809880888.6664562
   6859        0.0012135             19928234.2458614
   6860        0.0012120             2505643194.4463058
   6861        0.0012105             2675697449.4776568
   6862        0.0012089             1453432477.0648243
   6863        0.0012074             379964981.5544239
   6864        0.0012059             102298264.9954218
   6865        0.0012044             1497274590.2057195
   6866        0.0012029             87684225.2817901
   6867        0.0012014             696159615.7220913
   6868        0.0011999             3328014953.0588527
   6869        0.0011985             389264821.7358258
   6870        0.0011970             1668657398.1201274
   6871        0.0011955             2363488461.9591608
   6872        0.0011940             2105749980.6460207
   6873        0.0011926             757272864.3427329
   6874        0.0011911             1072138949.6273429
   6875        0.0011897             156768769.2007763
   6876        0.0011883             1070810398.7442855
   6877        0.0011869             1406933268.1578143
   6878        0.0011854             79712933.9834456
   6879        0.0011840             483591792.4329031
   6880        0.0011826             1946324114.6791294
   6881        0.0011812             712102200.3187804
   6882        0.0011799             643017658.3997942
   6883        0.0011785             1719142255.6763096
   6884        0.0011771             418492897.1630892
   6885        0.0011758             433106934.8767209
   6886        0.0011744             1284706770.9165313
   6887        0.0011731             1214293678.1144874
   6888        0.0011717             1671314493.8862422
   6889        0.0011704             1216950777.8806024
   6890        0.0011691             209910724.5230733
   6891        0.0011678             600504096.1419567
   6892        0.0011665             2817852179.9648008
   6893        0.0011653             680217027.1254022
   6894        0.0011640             1371062446.3152637
   6895        0.0011627             1021654090.0711607
   6896        0.0011615             466320658.9531565
   6897        0.0011603             22585330.0119762
   6898        0.0011590             826357404.2617191
   6899        0.0011578             313537537.4015526
   6900        0.0011566             3645538136.1095777
   6901        0.0011555             268366875.3776001
   6902        0.0011543             1458746674.5970540
   6903        0.0011531             3309415268.6960487
   6904        0.0011520             2686325840.5421157
   6905        0.0011508             1179751407.1549945
   6906        0.0011497             1.0000000
   6907        0.0011486             503520027.6787645
   6908        0.0011475             4159686553.8528013
   6909        0.0011464             1046896520.8492519
   6910        0.0011454             313537535.4015526
   6911        0.0011443             2378102499.6727924
   6912        0.0011433             854256930.8059251
   6913        0.0011422             2282446982.0926580
   6914        0.0011412             1555730741.0602460
   6915        0.0011402             2785967008.7714224
   6916        0.0011393             661617342.7625983
   6917        0.0011383             1566359134.1247056
   6918        0.0011373             58456149.8545268
   6919        0.0011364             668260089.1778853
   6920        0.0011355             482263243.5498458
   6921        0.0011346             2040651083.3762066
   6922        0.0011337             1850668593.0989947
   6923        0.0011328             1085424438.4579170
   6924        0.0011320             2295732470.9232326
   6925        0.0011311             908727435.0112795
   6926        0.0011303             858242577.4550973
   6927        0.0011295             1193036895.9855688
   6928        0.0011287             255081386.5470258
   6929        0.0011280             248438640.1317387
   6930        0.0011272             2186791462.5125232
   6931        0.0011265             1688585629.3659885
   6932        0.0011258             73070189.5681584
   6933        0.0011251             2014080105.7150578
   6934        0.0011244             285638008.8573467
   6935        0.0011238             387936274.8527684
   6936        0.0011231             467649205.8362140
   6937        0.0011225             15942585.5966891
   6938        0.0011219             1952966859.0944164
   6939        0.0011213             3173903282.6241908
   6940        0.0011208             2476415117.0190420
   6941        0.0011202             696159615.7220913
   6942        0.0011197             2367474110.6083336
   6943        0.0011192             624417974.0369903
   6944        0.0011187             3189845869.2208800
   6945        0.0011183             128869240.6565703
   6946        0.0011178             1117309611.6512952
   6947        0.0011174             702802360.1373786
   6948        0.0011170             1692571276.0151610
   6949        0.0011166             1677957240.3015292
   6950        0.0011163             217882017.8214179
   6951        0.0011159             797129328.8344557
   6952        0.0011156             2706254073.7879772
   6953        0.0011153             536733747.7552001
   6954        0.0011151             758601413.2257903
   6955        0.0011148             2362159915.0761037
   6956        0.0011146             547362140.8196596
   6957        0.0011144             361365295.1916199
   6958        0.0011142             888799203.7654181
   6959        0.0011141             1660686104.8217828
   6960        0.0011140             203267978.1077862
   6961        0.0011138             1618172540.5639451
   6962        0.0011138             802443524.3666854
   6963        0.0011137             2246576162.2501078
   6964        0.0011137             4683134811.7774277
   6965        0.0011137             1747041780.2205155
   6966        0.0011137             115583751.8259961
   6967        0.0011137             894113397.2976478
   6968        0.0011138             2138963700.7224560
   6969        0.0011138             3827549333.0884447
   6970        0.0011140             402550310.5664001
   6971        0.0011141             2538856916.5227413
   6972        0.0011142             451706621.2395249
   6973        0.0011144             827685953.1447765
   6974        0.0011146             749301569.0443883
   6975        0.0011149             2302375215.3385196
   6976        0.0011151             1044239423.0831369
   6977        0.0011154             1077453145.1595726
   6978        0.0011157             496877283.2634774
   6979        0.0011160             1567687681.0077629
   6980        0.0011164             1785569699.8291807
   6981        0.0011168             1951638310.2113590
   6982        0.0011172             178025549.3296951
   6983        0.0011176             2216019535.9397869
   6984        0.0011181             1476017810.0768003
   6985        0.0011185             665602991.4117705
   6986        0.0011190             2630526789.4537039
   6987        0.0011196             569947471.8316360
   6988        0.0011201             1627472382.7453470
   6989        0.0011207             1432175696.9359055
   6990        0.0011213             1312606297.4607370
   6991        0.0011219             1486646199.1412599
   6992        0.0011226             2818516454.4063301
   6993        0.0011233             943933980.4123012
   6994        0.0011240             1511888629.9193509
   6995        0.0011247             582568686.2206813
   6996        0.0011255             2489700607.8496165
   6997        0.0011263             704795181.4619645
   6998        0.0011271             620432329.3878180
   6999        0.0011279             32549448.6349069
   7000        0.0011287             1232893364.4772913
   7001        0.0011296             4273277481.3542113
   7002        0.0011305             4684463360.6604843
   7003        0.0011315             1415568833.8976874
   7004        0.0011324             2212033889.2906141
   7005        0.0011334             570611744.2731645
   7006        0.0011344             882820731.7916597
   7007        0.0011354             1683271433.8337591
   7008        0.0011364             418492897.1630892
   7009        0.0011375             1598244305.3180838
   7010        0.0011386             924005749.1664399
   7011        0.0011397             3980332454.6400485
   7012        0.0011409             704795183.4619645
   7013        0.0011420             1800848011.9843411
   7014        0.0011432             1776269857.6477787
   7015        0.0011444             326823026.2321268
   7016        0.0011456             234488878.8596357
   7017        0.0011469             1790219618.9198818
   7018        0.0011481             336787140.8550575
   7019        0.0011494             1201672465.7254422
   7020        0.0011507             2847744531.8335929
   7021        0.0011521             344758436.1534021
   7022        0.0011534             296930674.3633348
   7023        0.0011548             3126739795.2756524
   7024        0.0011562             1656036183.7310817
   7025        0.0011576             1556395017.5017748
   7026        0.0011590             1286035319.7995884
   7027        0.0011605             401886036.1248714
   7028        0.0011620             409857331.4232160
   7029        0.0011635             627739346.2446339
   7030        0.0011650             2408659123.9831138
   7031        0.0011665             1671978770.3277709
   7032        0.0011680             665602989.4117705
   7033        0.0011696             21256783.1289188
   7034        0.0011712             1034939578.9017349
   7035        0.0011728             1388333583.7950103
   7036        0.0011744             868870970.5195568
   7037        0.0011760             1619501087.4470024
   7038        0.0011776             1462068046.8046975
   7039        0.0011793             578583039.5715091
   7040        0.0011810             79712933.9834456
   7041        0.0011827             2136306604.9563415
   7042        0.0011844             304237693.2201506
   7043        0.0011861             9964117.6229307
   7044        0.0011878             734687531.3307567
   7045        0.0011895             1583630267.6044519
   7046        0.0011913             1750363152.4281588
   7047        0.0011931             3107475836.4713202
   7048        0.0011948             475620499.1345586
   7049        0.0011966             991761742.2023686
   7050        0.0011984             3004513300.0343690
   7051        0.0012002             959876567.0089903
   7052        0.0012021             970504958.0734497
   7053        0.0012039             1890525059.5907173
   7054        0.0012057             399893212.8002853
   7055        0.0012076             923341474.7249111
   7056        0.0012094             2158891933.9683170
   7057        0.0012113             943933982.4123012
   7058        0.0012132             322837379.5829545
   7059        0.0012150             1388333581.7950103
   7060        0.0012169             2218676635.7059016
   7061        0.0012188             1196358268.1932123
   7062        0.0012207             344758436.1534021
   7063        0.0012226             2653776392.9072089
   7064        0.0012245             156768769.2007763
   7065        0.0012264             3968375512.6925316
   7066        0.0012284             2726846583.4753671
   7067        0.0012303             766572704.5241349
   7068        0.0012322             2888929545.2083735
   7069        0.0012341             84362853.0741466
   7070        0.0012360             1853325690.8651097
   7071        0.0012380             581904409.7791528
   7072        0.0012399             152118848.1100753
   7073        0.0012418             2239933417.8348203
   7074        0.0012438             2236612043.6271768
   7075        0.0012457             275673894.2344159
   7076        0.0012476             954562371.4767606
   7077        0.0012496             1234886185.8018775
   7078        0.0012515             1887867961.8246024
   7079        0.0012534             1420883029.4299171
   7080        0.0012554             611132487.2064160
   7081        0.0012573             220539113.5875327
   7082        0.0012592             81041482.8665030
   7083        0.0012611             1974223641.2233353
   7084        0.0012630             565297548.7409348
   7085        0.0012649             1873253924.1109710
   7086        0.0012668             1288692415.5657034
   7087        0.0012687             166732883.8237070
   7088        0.0012706             2127671037.2164679
   7089        0.0012725             409857331.4232160
   7090        0.0012744             3341300441.8894267
   7091        0.0012763             3322700755.5266228
   7092        0.0012781             2736810698.0982981
   7093        0.0012800             2682008056.6721792
   7094        0.0012818             175368451.5635803
   7095        0.0012837             841967855.6376438
   7096        0.0012855             2269493628.4828486
   7097        0.0012873             1984187757.8462658
   7098        0.0012891             1054535676.9268320
   7099        0.0012909             666599403.0740635
   7100        0.0012927             620100192.1670537
   7101        0.0012945             14281901.4928673
   7102        0.0012963             2745114130.6174068
   7103        0.0012980             79712933.9834456
   7104        0.0012998             494552322.7181269
   7105        0.0013015             2062904279.1674185
   7106        0.0013032             2975617361.8278704
   7107        0.0013049             315530360.7261387
   7108        0.0013066             962865803.9958696
   7109        0.0013083             1235882599.4641707
   7110        0.0013099             526437495.9115052
   7111        0.0013116             1540120291.6843212
   7112        0.0013132             1174105074.4020002
   7113        0.0013148             1896835668.7852402
   7114        0.0013164             1082767340.6918023
   7115        0.0013180             2175830932.2272997
   7116        0.0013195             873853026.8310220
   7117        0.0013211             2443865669.3841352
   7118        0.0013226             4527362457.2389431
   7119        0.0013241             2118039055.8143017
   7120        0.0013256             458349363.6548120
   7121        0.0013270             1592597972.5650897
   7122        0.0013285             2176827343.8895926
   7123        0.0013299             171382806.9144080
   7124        0.0013313             1219607875.6467171
   7125        0.0013327             1151519745.3900242
   7126        0.0013341             2428255222.0082111
   7127        0.0013354             975154879.1641510
   7128        0.0013367             691177557.4106259
   7129        0.0013380             862892500.5457983
   7130        0.0013393             960042637.6193726
   7131        0.0013406             511823456.1978734
   7132        0.0013418             1700210432.0927413
   7133        0.0013430             1878734188.2535830
   7134        0.0013442             1675632279.7561789
   7135        0.0013454             852596244.7021033
   7136        0.0013465             279991676.1043525
   7137        0.0013476             2287429038.4041233
   7138        0.0013487             1814465636.0356798
   7139        0.0013498             1265442812.1121986
   7140        0.0013508             208914310.8607803
   7141        0.0013519             89178842.7752297
   7142        0.0013529             1290353101.6695251
   7143        0.0013538             850271286.1567527
   7144        0.0013548             711603996.4876339
   7145        0.0013557             1849506112.8263192
   7146        0.0013566             811909435.1584696
   7147        0.0013574             77969211.5744327
   7148        0.0013583             825527061.2098082
   7149        0.0013591             3407727884.0422983
   7150        0.0013599             3442602292.2225556
   7151        0.0013606             1764312915.7002618
   7152        0.0013614             135844122.2926218
   7153        0.0013621             1831736773.5154262
   7154        0.0013627             1963927385.3796403
   7155        0.0013634             186495048.4591862
   7156        0.0013640             1060846282.1213548
   7157        0.0013646             2072370187.9592025
   7158        0.0013651             1039921637.2132003
   7159        0.0013657             600171956.9211922
   7160        0.0013662             1252821597.7231529
   7161        0.0013666             1191874417.7128935
   7162        0.0013671             1697055130.4954796
   7163        0.0013675             1186394151.5702815
   7164        0.0013679             1537795331.1389706
   7165        0.0013682             236979908.0153684
   7166        0.0013686             2092962695.6465926
   7167        0.0013689             1236546873.9056993
   7168        0.0013691             3740197244.0274196
   7169        0.0013694             743821306.9017764
   7170        0.0013696             987277887.7220497
   7171        0.0013698             1265941017.9433448
   7172        0.0013699             822205691.0021646
   7173        0.0013700             160090139.4084198
   7174        0.0013701             101633988.5538931
   7175        0.0013702             1814133498.8149157
   7176        0.0013702             1671314495.8862422
   7177        0.0013702             4189578901.7215934
   7178        0.0013701             1792876716.6859968
   7179        0.0013701             708780830.1111369
   7180        0.0013700             1708513864.6118503
   7181        0.0013698             1085092301.2371528
   7182        0.0013697             23913880.8950337
   7183        0.0013695             2557456598.8855453
   7184        0.0013693             38527918.6086654
   7185        0.0013690             1155173254.8184319
   7186        0.0013687             1148862647.6239095
   7187        0.0013684             1758666582.9472678
   7188        0.0013681             1936359998.0561988
   7189        0.0013677             3623284942.3183656
   7190        0.0013673             120897947.3582258
   7191        0.0013668             293609304.1556912
   7192        0.0013664             1282049671.1504164
   7193        0.0013659             106616046.8653585
   7194        0.0013654             224524760.2367050
   7195        0.0013648             3875044955.6577482
   7196        0.0013642             1840040202.0345354
   7197        0.0013636             1056528500.2514180
   7198        0.0013629             1463396595.6877549
   7199        0.0013622             1026636148.3826262
   7200        0.0013615             179021960.9919882
   7201        0.0013608             792147272.5229902
   7202        0.0013600             3753150595.6372285
   7203        0.0013592             2664736921.1924329
   7204        0.0013584             2146934996.0208008
   7205        0.0013575             2970635301.5164046
   7206        0.0013566             63106072.9452277
   7207        0.0013557             753619352.9143250
   7208        0.0013547             3504379817.2847257
   7209        0.0013538             81041480.8665030
   7210        0.0013528             1503917336.6210063
   7211        0.0013517             854921205.2474538
   7212        0.0013506             1549752271.0864875
   7213        0.0013496             1715156607.0271373
   7214        0.0013484             118905126.0336396
   7215        0.0013473             1911781841.7196362
   7216        0.0013461             3684730328.1597714
   7217        0.0013449             1600237128.6426699
   7218        0.0013436             773879723.3809508
   7219        0.0013424             362693844.0746773
   7220        0.0013411             1933038623.8485551
   7221        0.0013398             973826330.2810935
   7222        0.0013384             2546163933.3795576
   7223        0.0013370             1074131770.9519291
   7224        0.0013356             894777673.7391765
   7225        0.0013342             1032282483.1356202
   7226        0.0013327             2287761177.6248875
   7227        0.0013312             1384347937.1458380
   7228        0.0013297             29228074.4272634
   7229        0.0013282             1595587209.5519691
   7230        0.0013266             1183072781.3626380
   7231        0.0013250             2837780413.2106624
   7232        0.0013234             809750543.2235012
   7233        0.0013218             306230516.5447367
   7234        0.0013201             2468443823.7206979
   7235        0.0013184             3560511007.5939021
   7236        0.0013167             205925077.8739011
   7237        0.0013150             325494477.3490694
   7238        0.0013132             2186791462.5125232
   7239        0.0013115             2043308181.1423213
   7240        0.0013096             1018996992.3050458
   7241        0.0013078             674238559.1516438
   7242        0.0013060             1108009769.4698935
   7243        0.0013041             327487298.6736555
   7244        0.0013022             2314996427.7275653
   7245        0.0013003             696823890.1636200
   7246        0.0012983             2994549183.4114389
   7247        0.0012964             1705192490.4042065
   7248        0.0012944             435099758.2013071
   7249        0.0012924             1818783419.9056165
   7250        0.0012903             10628390.0644594
   7251        0.0012883             1883218042.7339017
   7252        0.0012862             910720260.3358657
   7253        0.0012841             5659618242.8246355
   7254        0.0012820             976483430.0472082
   7255        0.0012799             1686592808.0414023
   7256        0.0012778             757937136.7842617
   7257        0.0012756             2935428756.1153831
   7258        0.0012734             3866077250.6971102
   7259        0.0012712             321508828.6998971
   7260        0.0012690             423807094.6953189
   7261        0.0012668             1604887051.7333708
   7262        0.0012645             1538459607.5804994
   7263        0.0012622             2512285936.8615928
   7264        0.0012599             2463129630.1884685
   7265        0.0012576             714095025.6433665
   7266        0.0012553             520791163.1585110
   7267        0.0012530             1280056849.8258300
   7268        0.0012506             4605414704.1185684
   7269        0.0012483             246445816.8071525
   7270        0.0012459             1616843991.6808875
   7271        0.0012435             96984067.4631921
   7272        0.0012411             1997473244.6768403
   7273        0.0012387             331472945.3228278
   7274        0.0012362             3447584352.5340209
   7275        0.0012338             549354964.1442456
   7276        0.0012313             17271136.4797465
   7277        0.0012288             338115689.7381150
   7278        0.0012264             706788006.7865508
